company,year,industry,tot_asset,equity,loss,liq,d/e
GPC,2024,Dược phẩm và Y tế,363019838234.88,337033838150.63995,0,0.0101490423295164,0.0749094373866271
GPFILM,2016,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2017,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2018,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2019,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2020,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2021,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2022,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2023,Dịch vụ Tiêu dùng,,,0,,0.0
GPFILM,2024,Dịch vụ Tiêu dùng,,,0,,0.0
GROBESTVN,2016,Hàng Tiêu dùng,,,0,,0.0
GROBESTVN,2017,Hàng Tiêu dùng,852848570728.0,577834060853.7,0,0.0642887558357491,0.1714006447758986
GROBESTVN,2018,Hàng Tiêu dùng,1374480954585.74,642603391985.5901,0,0.5704752774630952,0.8371710290975769
GROBESTVN,2019,Hàng Tiêu dùng,1346404720761.75,693028117488.2001,0,0.1191256361152358,0.680214820425921
GROBESTVN,2020,Hàng Tiêu dùng,,,0,,0.0
GROBESTVN,2021,Hàng Tiêu dùng,,,0,,0.0
GROBESTVN,2022,Hàng Tiêu dùng,,,0,,0.0
GROBESTVN,2023,Hàng Tiêu dùng,,,0,,0.0
GROBESTVN,2024,Hàng Tiêu dùng,,,0,,0.0
GSCP,2016,Tiện ích Cộng đồng,647801444173.95,275329622825.02,0,0.0101793325198412,1.2194466792749317
GSCP,2017,Tiện ích Cộng đồng,622538806561.7,275980720001.0,0,0.0042324431974809,1.159995333532864
GSCP,2018,Tiện ích Cộng đồng,577588973498.5801,306807310599.01,0,0.0410955168567087,0.8294393621297925
GSCP,2019,Tiện ích Cộng đồng,496393809926.3,294512937646.2,0,0.0269294781633854,0.6423748359308826
GSCP,2020,Tiện ích Cộng đồng,477748664116.92,285727098939.66,0,0.0286290138730198,0.6154829631606216
GSCP,2021,Tiện ích Cộng đồng,475870007222.68,285945651032.1,0,0.0228968358458055,0.5990418643245278
GSCP,2022,Tiện ích Cộng đồng,434680259494.8,293086792945.2,0,0.0597551719482,0.4176321018377865
GSCP,2023,Tiện ích Cộng đồng,,,0,,0.0
GSCP,2024,Tiện ích Cộng đồng,,,0,,0.0
GSM,2016,Tiện ích Cộng đồng,493236374188.96,189335688553.38,0,0.0103933324887472,1.4763053718978334
GSM,2017,Tiện ích Cộng đồng,462159533355.8,203923421137.1,0,0.0051649358656901,1.1918153669680842
GSM,2018,Tiện ích Cộng đồng,419226208680.08,225984339255.97,0,0.0130212739670714,0.8047776656772266
GSM,2019,Tiện ích Cộng đồng,394092633513.15,221435800104.35,0,0.0190003549291162,0.7487587821023837
GSM,2020,Tiện ích Cộng đồng,369335920045.05,220539103995.42,0,0.0340391945530143,0.6329734612638084
GSM,2021,Tiện ích Cộng đồng,365055096766.02,237116429769.54,0,0.055184813140007,0.5021730468687083
GSM,2022,Tiện ích Cộng đồng,385137428015.4,261509507585.4,0,0.0157249003520837,0.4418815249470932
GSM,2023,Tiện ích Cộng đồng,393815469481.96,283423752547.92,0,0.1157910684191365,0.3578570514934223
GSM,2024,Tiện ích Cộng đồng,416091559230.24,282911777417.69995,0,0.0210545053888545,0.4321585903356981
GSP,2016,Công nghiệp,473618871128.96,317664938169.12,0,0.1061179878538771,0.209351307019582
GSP,2017,Công nghiệp,345165046948.4,263819576083.0,0,0.2424452477371214,0.0211642747778632
GSP,2018,Công nghiệp,342732433111.81,259716276694.24,0,0.1711561530714924,0.0
GSP,2019,Công nghiệp,448978482944.55,262346423408.55,0,0.0360516817200103,0.3669745998407324
GSP,2020,Công nghiệp,568585919580.84,284884205038.02,0,0.0589785778292425,0.6512244591631201
GSP,2021,Công nghiệp,543892854858.28,286272902657.34,0,0.0898324626216887,0.5122980013604153
GSP,2022,Công nghiệp,779273880675.6,394542331132.8,0,0.1074676079524119,0.6068947877762815
GSP,2023,Công nghiệp,866486683919.5599,426780913961.16,0,0.0599921032807767,0.7260457576544757
GSP,2024,Công nghiệp,867269646846.5399,432649084303.95,0,0.1197483262500325,0.5064616062107299
GT479,2016,Công nghiệp,282247900429.46,55469695651.84,0,0.0409785341539524,0.5957307346413007
GT479,2017,Công nghiệp,,,0,,0.0
GT479,2018,Công nghiệp,,,0,,0.0
GT479,2019,Công nghiệp,,,0,,0.0
GT479,2020,Công nghiệp,,,0,,0.0
GT479,2021,Công nghiệp,,,0,,0.0
GT479,2022,Công nghiệp,,,0,,0.0
GT479,2023,Công nghiệp,,,0,,0.0
GT479,2024,Công nghiệp,,,0,,0.0
GTA,2016,Nguyên vật liệu,217985702448.04,114815415689.64,0,0.0788014876824984,0.4715452877371345
GTA,2017,Nguyên vật liệu,324094020334.0,113994422507.7,0,0.0585127092155441,1.2315916052903093
GTA,2018,Nguyên vật liệu,305083887111.47003,110604621846.48,0,0.0409259576334425,1.0686595308112947
GTA,2019,Nguyên vật liệu,429820937943.15,108509422906.3,0,0.0534045195642285,1.7600434031076366
GTA,2020,Nguyên vật liệu,347078647657.98,106171481644.2,0,0.0146434069969591,1.5199773982462443
GTA,2021,Nguyên vật liệu,315228868828.62,104961026014.04,0,0.092604990484836,1.56576992730689
GTA,2022,Nguyên vật liệu,280657034238.0,100430007664.8,0,0.0412236344505399,1.276015433603474
GTA,2023,Nguyên vật liệu,218152772456.16,94379142367.32,0,0.0930963802852487,0.963096485212754
GTA,2024,Nguyên vật liệu,192693249581.43,92773826395.23,0,0.017731752916472,0.876771138695021
GTC,2016,Hàng Tiêu dùng,224413053790.79,-35690937726.96,1,0.0001218152737918,-7.067944864038924
GTC,2017,Hàng Tiêu dùng,161578484100.59998,-57544746165.9,1,0.0011530155790049,-3.77822850018648
GTC,2018,Hàng Tiêu dùng,231050000064.55,-48211274336.25,0,0.0002338387225488,-3.45311179370392
GTC,2019,Hàng Tiêu dùng,,,0,,0.0
GTC,2020,Hàng Tiêu dùng,,,0,,0.0
GTC,2021,Hàng Tiêu dùng,,,0,,0.0
GTC,2022,Hàng Tiêu dùng,,,0,,0.0
GTC,2023,Hàng Tiêu dùng,,,0,,0.0
GTC,2024,Hàng Tiêu dùng,,,0,,0.0
GTD,2016,Hàng Tiêu dùng,127629720900.93,29588197187.86,0,0.2011955230575364,1.092675751379847
GTD,2017,Hàng Tiêu dùng,130200667614.49998,65670054869.3,0,0.0163100493362101,0.4005502746503245
GTD,2018,Hàng Tiêu dùng,115161128835.48,53719634500.52,1,0.0125749766282582,0.5463370217346863
GTD,2019,Hàng Tiêu dùng,98617700250.55,38822882796.75,1,0.0079626677564469,0.6577303389481326
GTD,2020,Hàng Tiêu dùng,90309568088.88,36966766719.33,1,0.0116884685933956,0.495295942283368
GTD,2021,Hàng Tiêu dùng,68149998306.34,27866641895.1,1,0.0110836484444891,0.5067697456622203
GTD,2022,Hàng Tiêu dùng,65371784164.2,26503282366.2,1,0.03661912180012,0.492599966434719
GTD,2023,Hàng Tiêu dùng,68729560908.68,25687905659.28,1,0.0108484106061826,0.5302972203286196
GTD,2024,Hàng Tiêu dùng,72304619104.34999,22387157895.99,1,0.0070721711567558,0.5935594158046374
GTH,2016,Công nghiệp,168291850468.68,22026166176.02,1,0.0544502132823441,2.455006879327509
GTH,2017,Công nghiệp,148250063521.69998,23405262786.5,0,0.0331570289707194,2.310492971866637
GTH,2018,Công nghiệp,146857792670.43002,22379777171.65,0,0.0577855804123679,2.273891232361545
GTH,2019,Công nghiệp,150288006280.1,21380106127.9,0,0.06496140112641,2.438199142104549
GTH,2020,Công nghiệp,143840399960.25,20985187184.64,0,0.061642562505668,2.186327755061056
GTH,2021,Công nghiệp,139300334773.44,20747595551.66,0,0.0840017047323786,1.7295885076817437
GTH,2022,Công nghiệp,139691785743.6,20161656067.8,0,0.0913480801685909,1.4488327263380123
GTH,2023,Công nghiệp,142207852146.66,19397109119.88,0,0.0885832200290064,1.3450559526512271
GTH,2024,Công nghiệp,148204230571.34998,19056311601.12,0,0.0707980687032315,1.686554173391091
GTM,2016,Nguyên vật liệu,,,0,,0.0
GTM,2017,Nguyên vật liệu,,,0,,0.0
GTM,2018,Nguyên vật liệu,,,0,,0.0
GTM,2019,Nguyên vật liệu,5109501346197.3,408309441417.15,1,0.0044387182542537,6.141533696272061
GTM,2020,Nguyên vật liệu,5329259186503.7705,389708855975.88,1,0.0050965312045253,6.3431979132924505
GTM,2021,Nguyên vật liệu,5540026231027.74,352338918625.98,1,0.0023939137487043,6.928179799812571
GTM,2022,Nguyên vật liệu,5673394006311.6,296493901683.0,1,0.0021278471238856,8.015242999036223
GTM,2023,Nguyên vật liệu,,,0,,0.0
GTM,2024,Nguyên vật liệu,,,0,,0.0
GTS,2016,Công nghiệp,,,0,,0.0
GTS,2017,Công nghiệp,563033741055.1,217212219124.6,0,0.2987707319280137,0.2039230453646403
GTS,2018,Công nghiệp,608474596418.77,197841187159.23,0,0.3275452478427117,0.1464482009071804
GTS,2019,Công nghiệp,536744662052.3001,203752665989.6,0,0.1813256414069688,0.1538261628402437
GTS,2020,Công nghiệp,547666743793.05,208926347707.98,0,0.1175577797652409,0.0
GTS,2021,Công nghiệp,591285071368.22,208790820280.38,0,0.2060307314548372,0.0
GTS,2022,Công nghiệp,545901561096.6,193494091638.6,0,0.1974665239741359,0.0
GTS,2023,Công nghiệp,603669356681.64,180786051421.06,0,0.1320547683871271,0.0
GTS,2024,Công nghiệp,640485480249.0299,184168960496.76,0,0.1567779803186445,0.0
GTT,2016,Dịch vụ Tiêu dùng,796926933338.6699,-124025160542.68,1,0.0005547381670461,-4.258441944286697
GTT,2017,Dịch vụ Tiêu dùng,600612068473.2,-331308477084.19995,1,0.0001231137872203,-1.3868271631499158
GTT,2018,Dịch vụ Tiêu dùng,551283734369.4501,-424274868417.5501,1,0.0001089724113277,-1.0508149987159083
GTT,2019,Dịch vụ Tiêu dùng,487938081956.0,-534902083047.8,1,0.000168996382839,-0.7851765846805809
GTT,2020,Dịch vụ Tiêu dùng,449440543475.28,-622941059098.26,1,7.859473185676863e-05,-0.664190800715765
GTT,2021,Dịch vụ Tiêu dùng,,,0,,0.0
GTT,2022,Dịch vụ Tiêu dùng,,,0,,0.0
GTT,2023,Dịch vụ Tiêu dùng,,,0,,0.0
GTT,2024,Dịch vụ Tiêu dùng,,,0,,0.0
GVPS,2016,Công nghiệp,68129205018.06,30052329093.25,0,0.3928578799260168,0.1715885891106597
GVPS,2017,Công nghiệp,66585035361.6,27751965266.2,0,0.3169968720955682,0.250457969204274
GVPS,2018,Công nghiệp,72662415431.05,23676935673.870003,0,0.3486930210926223,0.4346286091074211
GVPS,2019,Công nghiệp,86377756588.5,29400484183.2,0,0.4898850749677108,0.2214631301453389
GVPS,2020,Công nghiệp,76815558731.52,35492265230.31,0,0.4644770562647705,0.158087493018292
GVPS,2021,Công nghiệp,66854279298.18,30979751116.82,0,0.2571386724734013,0.1065770835617647
GVPS,2022,Công nghiệp,0.0,29322780578.4,0,,0.1000560503515553
GVPS,2023,Công nghiệp,,,0,,0.0
GVPS,2024,Công nghiệp,,,0,,0.0
GVR,2016,Nguyên vật liệu,47334034409014.125,30740971053166.84,0,0.0825611625798293,0.3224166199373873
GVR,2017,Nguyên vật liệu,48861793636926.9,31641595805785.0,0,0.0864486076445302,0.3105304990822739
GVR,2018,Nguyên vật liệu,49903414983382.74,32182959213654.89,0,0.0692972193585032,0.2797594273144514
GVR,2019,Nguyên vật liệu,50292577360698.4,32072599628384.25,0,0.0666864059115397,0.2715602097743916
GVR,2020,Nguyên vật liệu,49465735161972.57,31875826380514.2,0,0.0906145717829733,0.234460002765874
GVR,2021,Nguyên vật liệu,49772471037320.24,31887004271806.62,0,0.0688640883154982,0.2354135740159593
GVR,2022,Nguyên vật liệu,47408518641230.4,31164023668919.4,0,0.0671223589275645,0.1733816024402781
GVR,2023,Nguyên vật liệu,45499766735750.24,31039023375210.28,0,0.0557095092496624,0.1385160127852403
GVR,2024,Nguyên vật liệu,44495393363455.86,31337005662153.06,0,0.0712777322831303,0.1196842386450713
GVT,2016,Nguyên vật liệu,527799365214.46,63957185730.93,0,0.0176329155330235,4.68904647339881
GVT,2017,Nguyên vật liệu,447014870237.6,63521962061.6,0,0.0280516643690956,4.36704048912863
GVT,2018,Nguyên vật liệu,356898802785.59,65594456263.76,0,0.0372716036202043,2.635141560909432
GVT,2019,Nguyên vật liệu,293928956835.15,77438227502.35,0,0.0685885528077004,1.6730724919054776
GVT,2020,Nguyên vật liệu,384476162815.08,104769067852.26,0,0.1137902066300585,1.91630202918484
GVT,2021,Nguyên vật liệu,461404505757.56,191652217112.68,0,0.0778566173587727,0.9858852834016026
GVT,2022,Nguyên vật liệu,617700340483.2,281738185585.2,0,0.0614803212157738,0.6202873036063885
GVT,2023,Nguyên vật liệu,653421621984.1799,326085888112.02,0,0.116624518539616,0.5787871599431629
GVT,2024,Nguyên vật liệu,633513073732.6499,321867704331.09,0,0.1424379682322085,0.597208394522149
H11,2016,Công nghiệp,30515297175.87,8609285788.01,1,0.0417586689998758,0.7832614773285032
H11,2017,Công nghiệp,38738276381.7,8790738294.1,0,0.1051600791387928,1.6634845304193115
H11,2018,Công nghiệp,35563475231.26,8229113282.1,0,0.0918534163362263,1.6707884192306737
H11,2019,Công nghiệp,39857960337.0,8077460196.0,1,0.0336803024652977,1.932905613683076
H11,2020,Công nghiệp,43310249897.67,7911215308.08,0,0.0575755392622232,1.879312026385524
H11,2021,Công nghiệp,46028765007.2,7571317946.8,0,0.0276798424602681,2.2389261451032527
H11,2022,Công nghiệp,54370623789.0,7403483974.2,0,0.0761224789780202,2.775978719778452
H11,2023,Công nghiệp,59266247648.58,7317762905.679999,0,0.0591536320134146,2.797992000638256
H11,2024,Công nghiệp,57677649596.37,7231679926.619999,0,0.0696293563218074,2.777945559520837
HAB,2016,Dịch vụ Tiêu dùng,93039195885.86,17044300947.83,1,0.6864178021289836,0.0
HAB,2017,Dịch vụ Tiêu dùng,27315592446.8,17588286884.7,0,0.0394755926454863,0.0
HAB,2018,Dịch vụ Tiêu dùng,22300240510.870003,16564036571.48,0,0.0665836363830352,0.0
HAB,2019,Dịch vụ Tiêu dùng,20977978929.05,16073670048.8,0,0.1007309571311355,0.0
HAB,2020,Dịch vụ Tiêu dùng,17035819272.99,13617223055.1,0,0.1269622323429581,0.0
HAB,2021,Dịch vụ Tiêu dùng,18398134050.58,13584524919.68,0,0.2483742083451089,0.0
HAB,2022,Dịch vụ Tiêu dùng,,,0,,0.0
HAB,2023,Dịch vụ Tiêu dùng,,,0,,0.0
HAB,2024,Dịch vụ Tiêu dùng,,,0,,0.0
HACO,2016,Công nghiệp,,,0,,0.0
HACO,2017,Công nghiệp,,,0,,0.0
HACO,2018,Công nghiệp,,,0,,0.0
HACO,2019,Công nghiệp,,,0,,0.0
HACO,2020,Công nghiệp,,,0,,0.0
HACO,2021,Công nghiệp,,,0,,0.0
HACO,2022,Công nghiệp,,,0,,0.0
HACO,2023,Công nghiệp,,,0,,0.0
HACO,2024,Công nghiệp,,,0,,0.0
HAD,2016,Hàng Tiêu dùng,123128313103.71,107849263693.29,0,0.2990365995050782,0.0
HAD,2017,Hàng Tiêu dùng,121818463803.4,108718052947.7,0,0.0790736068297977,0.0
HAD,2018,Hàng Tiêu dùng,120456687145.39,49252727148.19,0,0.052274623520152,0.0
HAD,2019,Hàng Tiêu dùng,94119680090.8,48861634573.700005,0,0.1707979452091374,0.0
HAD,2020,Hàng Tiêu dùng,64154278189.89,47437129144.44,0,0.0774841976660781,0.0
HAD,2021,Hàng Tiêu dùng,57609115195.08,47747180247.28,0,0.057704031339886,0.0
HAD,2022,Hàng Tiêu dùng,53902794384.6,43191202456.2,0,0.0361645332205065,0.0
HAD,2023,Hàng Tiêu dùng,54811504851.76,44292076591.1,0,0.0167029362860232,0.0
HAD,2024,Hàng Tiêu dùng,53339641426.44,42290262834.33,0,0.0334608136281039,0.0
HADIC,2016,Công nghiệp,48274802625.34,8664165757.02,0,0.0942324921179925,1.630915045550805
HADIC,2017,Công nghiệp,55183282569.8,8760638501.3,0,0.1322839309870082,2.2272974757609867
HADIC,2018,Công nghiệp,,,0,,0.0
HADIC,2019,Công nghiệp,,,0,,0.0
HADIC,2020,Công nghiệp,,,0,,0.0
HADIC,2021,Công nghiệp,,,0,,0.0
HADIC,2022,Công nghiệp,,,0,,0.0
HADIC,2023,Công nghiệp,,,0,,0.0
HADIC,2024,Công nghiệp,,,0,,0.0
HAESUNGVINA,2016,Công nghiệp,,,0,,0.0
HAESUNGVINA,2017,Công nghiệp,0.0,0.0,0,,0.0
HAESUNGVINA,2018,Công nghiệp,2194335443242.76,211936631593.79,1,0.0768717841781534,1.7988604872812883
HAESUNGVINA,2019,Công nghiệp,2298756458948.3003,97403533208.8,1,0.0535878025183269,6.800928264056562
HAESUNGVINA,2020,Công nghiệp,2223545986109.7,194209330918.05,1,0.0386148268613249,3.133851696705701
HAESUNGVINA,2021,Công nghiệp,1628927468177.98,320272566892.98,1,0.0402998545102484,0.9432724045491196
HAESUNGVINA,2022,Công nghiệp,,,0,,0.0
HAESUNGVINA,2023,Công nghiệp,,,0,,0.0
HAESUNGVINA,2024,Công nghiệp,,,0,,0.0
HAF,2016,Hàng Tiêu dùng,162576921803.55,110016736456.69,1,0.0409355250443958,0.0694203508624035
HAF,2017,Hàng Tiêu dùng,153666184566.3,94596783168.3,1,0.0247477483008581,0.1406123111642702
HAF,2018,Hàng Tiêu dùng,149694870534.34,98115965296.16,0,0.0269709920996512,0.1727254717943774
HAF,2019,Hàng Tiêu dùng,138813265752.85,95103793270.85,0,0.0182067831737336,0.1004687673244329
HAF,2020,Hàng Tiêu dùng,137843201296.08,93903140775.78,0,0.019425857508187,0.1027904664467792
HAF,2021,Hàng Tiêu dùng,150093652185.46,93074794459.5,1,0.0283016887942147,0.1401428376074016
HAF,2022,Hàng Tiêu dùng,130542366957.6,85418570974.8,1,0.0221903997308465,0.2552611666944484
HAF,2023,Hàng Tiêu dùng,146209846980.59998,89806508754.26,1,0.1818516621502786,0.343802879936087
HAF,2024,Hàng Tiêu dùng,126996271016.76,76462608825.48,1,0.0470622725152397,0.3116942302399971
HAFASCO,2016,Hàng Tiêu dùng,126842958931.43,77937121446.76999,0,0.4633375010344961,0.0
HAFASCO,2017,Hàng Tiêu dùng,94528338703.4,76967700924.79999,0,0.2745616421434739,0.0
HAFASCO,2018,Hàng Tiêu dùng,93863060726.96,76442390037.53,0,0.3700218187631954,0.0
HAFASCO,2019,Hàng Tiêu dùng,112224221980.0,76581098314.5,0,0.3361550702460927,0.2228387408981419
HAFASCO,2020,Hàng Tiêu dùng,87209729136.81,73751361134.85,0,0.2218567129782938,0.0
HAFASCO,2021,Hàng Tiêu dùng,87132089742.54,65634542570.32,1,0.1883737600316795,0.1889249092688472
HAFASCO,2022,Hàng Tiêu dùng,,,0,,0.0
HAFASCO,2023,Hàng Tiêu dùng,,,0,,0.0
HAFASCO,2024,Hàng Tiêu dùng,,,0,,0.0
HAG,2016,Hàng Tiêu dùng,34659309128500.0,11399439214900.0,0,0.0198289109255462,1.6878411587265771
HAG,2017,Hàng Tiêu dùng,36487998421000.0,11161972142300.0,1,0.0152386633019581,1.71436726736508
HAG,2018,Hàng Tiêu dùng,35551625529520.0,11917941694260.0,0,0.0026661857948322,1.2831745426070864
HAG,2019,Hàng Tiêu dùng,31272437050400.0,10927076345900.0,0,0.0070198835797861,1.2940152035595014
HAG,2020,Hàng Tiêu dùng,21152527530120.0,7403607050490.0,1,0.0075779084958879,1.2507122121476113
HAG,2021,Hàng Tiêu dùng,23104808121620.0,6217233184580.0,1,0.0026069787051655,1.805267223689988
HAG,2022,Hàng Tiêu dùng,11063810994600.0,2803940004000.0,0,0.0042461699881649,1.7731651764685905
HAG,2023,Hàng Tiêu dùng,11483064780740.0,3012951137780.0,0,0.0036554757202453,1.5719004553222258
HAG,2024,Hàng Tiêu dùng,11914855515299.998,3806157959850.0,0,0.0020002888267839,1.1784388060543778
HAH,2016,Công nghiệp,653822471413.71,369392986889.2,0,0.1711818302187878,0.3665417107959682
HAH,2017,Công nghiệp,676423761749.3999,402120919810.4,0,0.2293641013866078,0.2794389306932393
HAH,2018,Công nghiệp,877077754399.41,560238645928.25,0,0.1278270352991242,0.2648269016100352
HAH,2019,Công nghiệp,1076386680393.05,792139558742.35,0,0.1643288653703523,0.198329630536858
HAH,2020,Công nghiệp,1151352847888.74,790449802934.4,0,0.1331441886334862,0.255485374163715
HAH,2021,Công nghiệp,1298621792697.9,828193900169.12,0,0.1055234602337053,0.3441530156076455
HAH,2022,Công nghiệp,1939407224382.6,1141217977450.2,0,0.14996306418039,0.4166710522088233
HAH,2023,Công nghiệp,2928663308304.08,1674414009163.3198,0,0.0822829281699798,0.4579724526971656
HAH,2024,Công nghiệp,3054601134097.05,1807325106959.3096,0,0.0457956268165994,0.4373733634764731
HAI,2016,Nguyên vật liệu,1536903513719.75,918616008843.99,0,0.0103912412741559,0.3706275138273707
HAI,2017,Nguyên vật liệu,1514467186711.5,943545505874.3,0,0.022768489607077,0.4002734707557543
HAI,2018,Nguyên vật liệu,2016716279063.03,1360068940481.03,0,0.0068765701313043,0.3200180861160329
HAI,2019,Nguyên vật liệu,1997256105407.55,1373046698884.25,1,0.0028206459622264,0.2113885741271996
HAI,2020,Nguyên vật liệu,2143383114266.1,1340430079964.22,0,0.0027123707495431,0.1327599245899123
HAI,2021,Nguyên vật liệu,1812276517491.3,1321684680235.62,0,0.0011051306264412,0.1251822241142755
HAI,2022,Nguyên vật liệu,1355683880790.0,880530577372.2,1,0.0017287404063802,0.1650592172189438
HAI,2023,Nguyên vật liệu,1450604162316.86,1033664514232.16,0,0.0023115900168274,0.1332300108148912
HAI,2024,Nguyên vật liệu,1334399165946.39,1034746865209.77,1,0.0017040885594358,0.0512972540757583
HAILIANGCOPPER,2016,Nguyên vật liệu,,,0,,0.0
HAILIANGCOPPER,2017,Nguyên vật liệu,2271013418938.6,1196146736109.5,0,0.0255636624257963,0.0
HAILIANGCOPPER,2018,Nguyên vật liệu,,,0,,0.0
HAILIANGCOPPER,2019,Nguyên vật liệu,6363828582228.65,1829141683890.95,0,0.0008943952474214,0.0987424095756203
HAILIANGCOPPER,2020,Nguyên vật liệu,,,0,,0.0
HAILIANGCOPPER,2021,Nguyên vật liệu,,,0,,0.0
HAILIANGCOPPER,2022,Nguyên vật liệu,,,0,,0.0
HAILIANGCOPPER,2023,Nguyên vật liệu,,,0,,0.0
HAILIANGCOPPER,2024,Nguyên vật liệu,,,0,,0.0
HAILINH,2016,,,,0,,0.0
HAILINH,2017,,3087249311401.5,504727158693.8,0,0.1974390215446478,2.4264405039891583
HAILINH,2018,,,,0,,0.0
HAILINH,2019,,4778605347351.55,728960674608.4,0,0.0314014025054747,3.589662535294118
HAILINH,2020,,,,0,,0.0
HAILINH,2021,,,,0,,0.0
HAILINH,2022,,,,0,,0.0
HAILINH,2023,,,,0,,0.0
HAILINH,2024,,,,0,,0.0
HAM,2016,Công nghiệp,173505447731.94998,64683816349.19,0,0.0681456966611587,0.6202197452597025
HAM,2017,Công nghiệp,248226627957.0,59541542302.2,0,0.0701925651522699,1.966961573544471
HAM,2018,Công nghiệp,517622543451.25006,88572645044.93001,0,0.0466745171983904,3.083055751122463
HAM,2019,Công nghiệp,477209276710.4,95790551091.3,0,0.1206025659167487,2.5163644419876645
HAM,2020,Công nghiệp,601697811703.59,105572866233.24,0,0.0752946763634202,3.2196165882110903
HAM,2021,Công nghiệp,690043250353.42,109290039161.44,0,0.0575942386438024,3.937650898066434
HAM,2022,Công nghiệp,710191635473.4,126336466357.8,0,0.0734292999816008,3.530649889625166
HAM,2023,Công nghiệp,718334873539.32,129992575887.77998,0,0.1756665210561196,3.2378160804413
HAM,2024,Công nghiệp,761380023105.57,144554506834.91998,0,0.1820502127520503,3.128371766256389
HAN,2016,Công nghiệp,6024043193142.149,1340779058280.66,0,0.0455738001425966,0.722191373020222
HAN,2017,Công nghiệp,6289040320490.199,1144511784740.8,0,0.0447818705682026,1.3890134121623152
HAN,2018,Công nghiệp,5009498444135.5205,1123266894230.61,0,0.0444863258585835,0.8429603513375467
HAN,2019,Công nghiệp,4461539447975.351,1122088814439.45,0,0.0227414713945751,0.5380628116808304
HAN,2020,Công nghiệp,3772421650005.12,1038536005075.38,0,0.0402234459813536,0.3488666620194092
HAN,2021,Công nghiệp,4080816806221.6,1031759186588.48,0,0.037233380169923,0.5170811061045286
HAN,2022,Công nghiệp,4211405758740.0,976307366509.2,0,0.0366861212509298,0.6371634906750835
HAN,2023,Công nghiệp,4403559252168.76,947861767979.0,0,0.0684721667149091,0.5683124638346576
HAN,2024,Công nghiệp,3859254632574.84,921750707492.61,0,0.0884512397663696,0.4995017410731321
HANAKA,2016,Công nghiệp,,,0,,0.0
HANAKA,2017,Công nghiệp,,,0,,0.0
HANAKA,2018,Công nghiệp,,,0,,0.0
HANAKA,2019,Công nghiệp,,,0,,0.0
HANAKA,2020,Công nghiệp,,,0,,0.0
HANAKA,2021,Công nghiệp,,,0,,0.0
HANAKA,2022,Công nghiệp,,,0,,0.0
HANAKA,2023,Công nghiệp,,,0,,0.0
HANAKA,2024,Công nghiệp,,,0,,0.0
HANDICO,2016,Công nghiệp,4968430565533.91,2233811623474.19,0,0.0336728609273181,0.33126865467486
HANDICO,2017,Công nghiệp,5326277600000.0,2407733300000.0,0,0.0928673901638172,0.1281107006328317
HANDICO,2018,Công nghiệp,4933895693574.15,2502716340272.6504,0,0.1004980507889101,0.1172620318429328
HANDICO,2019,Công nghiệp,5198631100000.0,2611274250000.0,0,0.1579335760138856,0.1129385203411705
HANDICO,2020,Công nghiệp,,,0,,0.0
HANDICO,2021,Công nghiệp,,,0,,0.0
HANDICO,2022,Công nghiệp,4638364736205.6,2524407057585.0,0,0.2168036204696226,0.0175195529909149
HANDICO,2023,Công nghiệp,4696018654076.62,2589490535652.92,0,0.206250383581721,0.0236474352618323
HANDICO,2024,Công nghiệp,5006775330673.71,2727580346108.88,0,0.1976562193307177,0.0445240004581086
HANDICO22,2016,Tài chính,167538450963.24,66207778129.71999,0,0.0173886287967363,0.6330156924664532
HANDICO22,2017,Tài chính,214309095318.5,65494021756.8,0,0.092979631529805,0.7022632584160189
HANDICO22,2018,Tài chính,280840439435.93,66464653773.94,0,0.0530011582104997,0.8002527982431857
HANDICO22,2019,Tài chính,,,0,,0.0
HANDICO22,2020,Tài chính,,,0,,0.0
HANDICO22,2021,Tài chính,,,0,,0.0
HANDICO22,2022,Tài chính,,,0,,0.0
HANDICO22,2023,Tài chính,,,0,,0.0
HANDICO22,2024,Tài chính,,,0,,0.0
HANECO,2016,Dịch vụ Tiêu dùng,98431272232.03,7930675132.96,0,0.0698257569597224,10.89177581732822
HANECO,2017,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2018,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2019,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2020,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2021,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2022,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2023,Dịch vụ Tiêu dùng,,,0,,0.0
HANECO,2024,Dịch vụ Tiêu dùng,,,0,,0.0
HANESBRANDSHUE,2016,Hàng Tiêu dùng,,,0,,0.0
HANESBRANDSHUE,2017,Hàng Tiêu dùng,,,0,,0.0
HANESBRANDSHUE,2018,Hàng Tiêu dùng,,,0,,0.0
