in_stock_lag1,invest_nav_lag1,long_receive_lag1,long_liability_lag1,other_long_asset_lag1,cwip_lag1,other_short_asset_lag1,long_invest_lag1,other_fund_lag1,gov_own_lag1,for_own_lag1,roe_lag1,expense_lag1,company,year,roe
1733619604.8,0.0,6796934880.0,1026606301.1999999,670091247.0,383643480.0,742942390.1999999,1742361169.2,0.0,1.0,1.0,0.0359,29867453583.6,CAG,2022.0,0.0421
2278252411.42,0.0,6570370384.0,713336200.0,928700077.9799999,370855364.0,411027386.05999994,1744904953.86,0.0,0.0,0.0,0.0421,40014156149.68,CAG,2023.0,0.0209
1483559146.08,0.0,6457088135.999999,854937299.9999999,1991526349.32,394943111.64,524870296.73999995,1808868993.1799998,0.0,0.0,0.0,0.0209,33775696995.479996,CAG,2024.0,-0.0046
86343760761.5,0.0,210160000.0,192612857.64999998,1233755429.1299999,1301757728.8999999,1424393453.02,0.0,0.0,1.0,1.0,0.116,295968607268.56,CAN,2016.0,0.0003
73883148133.2,0.0,251999999.99999997,197750114.1,1410768884.0,338290813.0,1795240150.8999999,0.0,0.0,0.0,0.0,0.0003,298131829806.99994,CAN,2017.0,0.0448
56331149004.66,0.0,254942370.00000003,4258396956.51,4788870686.63,422282635.3,1356216324.9,0.0,0.0,0.0,0.0,0.0448,276251146871.28,CAN,2018.0,-0.0217
99564732277.40001,0.0,387771517.25,4202754671.7000003,4603254614.400001,0.0,1107537834.65,0.0,0.0,0.0,0.0,-0.0217,314142090151.5,CAN,2019.0,0.1282
114845004602.37,0.0,375840085.95,2491538550.48,2382374357.37,28665000.0,3146011849.26,0.0,0.0,1.0,1.0,0.1282,351639206382.87006,CAN,2020.0,0.1451
154340974053.5,0.0,402903461.04,3273738307.12,2167826371.14,4102641607.46,4247147414.3,0.0,0.0,1.0,1.0,0.1451,438677799090.04,CAN,2021.0,0.2121
164488518070.8,0.0,569906575.1999999,2943891033.6,3065406717.6,0.0,7111514752.8,0.0,0.0,1.0,1.0,0.2121,492633137738.39996,CAN,2022.0,0.1084
200942274946.13998,0.0,346935219.17999995,2883943300.8799996,2387827005.54,0.0,4702564493.86,0.0,0.0,0.0,0.0,0.1084,450530637813.83997,CAN,2023.0,0.0806
156198408365.46,0.0,340953577.46999997,2820443799.12,1884380117.6699998,0.0,1607266616.58,0.0,0.0,0.0,0.0,0.0806,409665623385.18,CAN,2024.0,0.0143
29805976323.53,0.0,105245884.39999999,1323290223.37,39595430.519999996,59797123.0,162790856.87,0.0,0.0,0.0,1.0,0.4846,191475355503.0,CAP,2016.0,0.2659
28598880343.6,0.0,0.0,29295000.0,43400000.0,0.0,77436019.5,0.0,0.0,0.0,0.0,0.2659,210076884437.0,CAP,2017.0,0.2185
49215146009.350006,0.0,0.0,128539500.00000001,0.0,0.0,115899347.0,0.0,0.0,0.0,0.0,0.2185,165783688328.63,CAP,2018.0,0.4852
44696013271.0,0.0,0.0,17452500.0,0.0,0.0,1223045109.0,0.0,0.0,0.0,0.0,0.4852,226298180215.25,CAP,2019.0,0.4033
27159188998.41,0.0,0.0,16915500.0,382413122.28000003,3584500456.32,705762724.59,0.0,0.0,0.0,1.0,0.4033,274318114072.59,CAP,2020.0,0.5617
35411504440.659996,0.0,0.0,16647000.0,794379300.32,545888874.74,315542584.86,0.0,0.0,0.0,1.0,0.5617,231842393503.19998,CAP,2021.0,0.6314
54470963008.2,0.0,0.0,16110000.0,1444248790.2,1081491219.0,367639041.0,0.0,0.0,0.0,1.0,0.6314,276406469426.39996,CAP,2022.0,0.7081
63755344622.02,0.0,0.0,15572999.999999998,1275214921.86,3177875184.68,814277651.3,0.0,0.0,0.0,0.0,0.7081,303431371685.62,CAP,2023.0,0.4538
85620430563.29999,0.0,0.0,781669499.9999999,17647199.43,2383525523.25,1666553762.6699998,0.0,0.0,0.0,0.0,0.4538,299011456545.26996,CAP,2024.0,0.0972
162284946557.44,0.0,3429449100.0,52642872188.259995,9326864297.48,2854712077.56,11311443.1,25462335134.92,0.0,0.0,0.0,0.1241,1065970182953.44,CASUCO,2016.0,0.2233
213396840474.3,0.0,0.0,47127379736.5,47539899739.5,1915906767.6,6566329051.799999,29655228263.5,0.0,0.0,0.0,0.2233,984196961420.3999,CASUCO,2017.0,0.0464
404987858677.21,0.0,13400000.0,14792375656.070002,44798766952.240005,3943802122.75,8331884894.320001,31024376714.24,0.0,0.0,0.0,0.0464,846027852983.94,CASUCO,2018.0,-0.1122
120423830889.62,0.0,132218152.5,35312580649.64,2125210888.12,916419839.28,1590946079.46,0.0,548568021.36,0.0,0.0,8.6936,382632373293.75,CAT,2016.0,0.6991
103339968638.9,0.0,131894647.49999999,34815220358.799995,1797534451.3,1496645860.5,2751722196.2999997,0.0,0.0,0.0,0.0,0.6991,367074351063.0,CAT,2017.0,0.3286
95644582597.85,0.0,125964137.25000001,0.0,1719872930.41,1796491049.75,1948738407.2900002,0.0,0.0,0.0,0.0,0.3286,401216088607.32007,CAT,2018.0,0.2523
120023335890.90001,0.0,0.0,0.0,1816094192.25,1381849499.55,3883924417.75,1300000000.0,0.0,0.0,0.0,0.2523,348789234129.7,CAT,2019.0,0.1846
104730174741.15,0.0,750645000.0,1111923096.48,1803525146.64,0.0,3263860380.69,2205000000.0,0.0,0.0,1.0,0.1846,366231919662.00006,CAT,2020.0,0.3742
94529385766.31999,0.0,796390000.0,0.0,2036718201.34,196658033.12,3164187651.4,2480000000.0,0.0,0.0,1.0,0.3742,433083339422.76,CAT,2021.0,0.2107
83644504916.4,0.0,830700000.0,0.0,1697259633.0,3286230666.6,2823369861.6,5100000000.0,0.0,0.0,1.0,0.2107,472089589536.0,CAT,2022.0,0.228
126973412860.09999,0.0,801270000.0,0.0,1999781893.28,2669978750.04,1822349526.36,4930000000.0,0.0,0.0,0.0,0.228,380221429479.06,CAT,2023.0,0.1657
135271188101.33998,0.0,766934999.9999999,0.0,1562123837.52,2104981277.6999998,1957967174.6699998,4845000000.0,0.0,0.0,0.0,0.1657,307434058914.72,CAT,2024.0,0.2017
469008224633.82996,0.0,280450000.0,12390310628.3,76478076169.69,9877838188.63,13356185405.4,6816401725.809999,0.0,1.0,1.0,0.2815,3838096342773.44,CAV,2016.0,0.3449
462073235551.19995,0.0,283500000.0,70815365180.0,97793326625.4,159859504724.5,7681481500.7,3747017933.3999996,0.0,0.0,0.0,0.3449,3685725185620.8,CAV,2017.0,0.3214
508312975436.47003,0.0,0.0,88188271816.31001,100733217531.56001,145977613469.43002,7382883410.570001,107897380429.04001,0.0,0.0,0.0,0.3214,4269152345841.6606,CAV,2018.0,0.2918
556939066766.55,0.0,0.0,169229646584.05002,122445527407.45,174880797718.9,8211805472.650001,2766192845.65,0.0,0.0,0.0,0.2918,5209681884081.35,CAV,2019.0,0.3218
805270031181.63,0.0,0.0,291896873332.47003,126671259178.17,167079329383.68,33510238486.83,2681079219.63,0.0,0.0,1.0,0.3218,5226114831431.76,CAV,2020.0,0.2344
1025048479238.64,0.0,0.0,292925199147.5,185270325049.16,140290665348.42,45816633148.62,2638522406.62,0.0,0.0,1.0,0.2344,6158727621712.88,CAV,2021.0,0.1888
2403607307599.1997,0.0,0.0,238662015269.4,173893003587.0,157493836111.19998,118094134602.59999,2553408780.6,0.0,0.0,1.0,0.1888,5926515648491.399,CAV,2022.0,0.2117
1409874105410.18,71976980170.34,0.0,171530116978.84,163186495481.36,84918082258.73999,17443348567.8,2468295154.58,0.0,0.0,0.0,0.2117,6110435154991.259,CAV,2023.0,0.2568
1099826150436.3298,66907121153.84999,4085497749.2699995,134638393961.84999,155319381688.40997,142912054381.11,12780755909.73,2425738341.5699997,0.0,0.0,0.0,0.2568,5318216244792.239,CAV,2024.0,0.5638
1253305611.4099998,0.0,0.0,8712958142.72,155665144.22,3152699475.87,646233921.62,0.0,0.0,0.0,0.0,0.0196,40306866301.17,CBC,2016.0,0.2712
5822414556.7,0.0,0.0,8165730961.499999,0.0,4046865213.2999997,914912.6,0.0,0.0,0.0,0.0,0.2712,22764485126.6,CBC,2017.0,0.0
7147254416.35,0.0,0.0,7820279493.150001,8836721635.230001,1009875590.6700001,20332718.470000003,0.0,0.0,0.0,0.0,0.0,333221363271.972,CBC,2018.0,0.0028
20090343575.25,0.0,0.0,12967216812.550001,3654512175.6,31439506488.65,95915994.85000001,0.0,61131586.75,0.0,0.0,0.0028,39468471521.700005,CBC,2019.0,0.0081
167689889843.11,0.0,5815610000.0,1039820642633.35,23093507831.989998,1297348555135.26,13323345795.279999,0.0,0.0,0.0,0.0,-0.1193,33328082770.789997,CBI,2016.0,-0.9545
326306113578.19995,0.0,8140299999.999999,1025864625544.4999,43861382422.899994,115555736872.09999,26482301277.6,0.0,0.0,0.0,0.0,-0.9545,485436469139.3,CBI,2017.0,0.0168
290928940923.62,0.0,8943160000.0,888796612252.8,39352266551.990005,7243501699.22,8563360857.360001,0.0,0.0,0.0,0.0,0.0168,1373035898171.6802,CBI,2018.0,0.1275
542060477346.05005,0.0,9793550000.0,718956931644.25,19468201344.8,6732471361.2,8130126218.5,0.0,0.0,0.0,0.0,0.1275,1075139019771.0499,CBI,2019.0,-1.4762
379358393680.98,0.0,9630180000.0,546613562244.33,19951561204.47,1032909177.51,6099439591.9800005,0.0,0.0,1.0,0.0,-1.4762,1519201497944.3398,CBI,2020.0,1.2063
244469602092.74,0.0,11473100000.0,425609698472.62,12835939584.44,763408077.62,3144188650.54,0.0,0.0,1.0,0.0,1.2063,1236076143016.68,CBI,2021.0,1.2818
266807778450.0,0.0,12134400000.0,294001525668.6,10043873817.6,143979600.0,16185978160.199999,0.0,0.0,1.0,0.0,1.2818,1487229136624.2,CBI,2022.0,0.0176
391822665300.13995,0.0,12798763720.0,199187668875.15997,23300513977.96,205021021.01999998,30510619162.839996,0.0,0.0,0.0,0.0,0.0176,1179171410031.08,CBI,2023.0,0.0032
451979627539.74,0.0,13557925379.999998,148807876837.44,21633299810.339996,0.0,11656296659.339998,0.0,0.0,0.0,0.0,0.0032,1448318383194.5698,CBI,2024.0,-0.448
79897881428.3,0.0,36599296937.450005,9109643667.800001,4790449421.55,689650000.0,443718789.15000004,10276415987.5,0.0,0.0,0.0,0.2164,291499825859.45,CBV,2019.0,0.1345
53594229067.47,0.0,20878164726.3,4519561438.9800005,3884907648.51,4410000000.0,437804767.26,9960218572.5,0.0,0.0,0.0,0.1345,280150156162.8,CBV,2020.0,0.1759
58508370764.659996,0.0,21781844643.8,4422075529.94,3467068125.06,4879687035.2,291165294.04,10006719865.0,0.0,0.0,0.0,0.1759,303875970569.12,CBV,2021.0,0.164
81497673937.2,0.0,7518860138.4,0.0,3658877211.0,4627686158.4,488417391.59999996,6683922450.0,0.0,0.0,0.0,0.164,340758795445.19995,CBV,2022.0,0.2222
60344862442.399994,0.0,6721138278.679999,0.0,3810121718.66,4874347254.2,643062273.64,6461125035.0,0.0,0.0,0.0,0.2222,424334888806.7399,CBV,2023.0,0.1707
66858065313.38999,0.0,5021862450.0,0.0,4825579423.98,5084975258.25,792085922.2499999,6610078187.999999,0.0,0.0,0.0,0.1707,433396315855.17,CBV,2024.0,0.0613
842366421073.6699,0.0,52532536896.06,2784276720302.28,20453198012.239998,1554524209002.5498,190908344067.94998,159386682682.99,0.0,0.0,0.0,0.3293,3517572629146.3496,CC1,2016.0,0.0615
830141201180.2,0.0,121610894569.49998,2347458050748.3,30305163839.3,1920870867307.0,211174794291.3,563209452516.2,0.0,0.0,0.0,0.0615,4212874471014.9995,CC1,2017.0,0.0209
731895899196.3301,9860439050.7,63727697291.69,2140017760074.4001,37004409558.76,806274636514.24,119189338591.37001,521413513816.33,0.0,0.0,0.0,0.0209,3927606582079.4604,CC1,2018.0,0.0993
764019659730.6,104422555180.45,89489641693.40001,1747241885273.3,73191295617.7,650821573450.1,94995278172.6,620364883812.7001,0.0,0.0,0.0,0.0993,3712244980622.1,CC1,2019.0,0.0455
895091891549.31,97100276125.23,66739262071.86,1554941907262.8,64212073851.87,287552020837.41,120403904833.17,717041674600.65,0.0,1.0,1.0,0.0455,3996675533157.3003,CC1,2020.0,0.034
848134150285.44,92536472617.18,57038719835.159996,1443615759362.6199,99545495274.04,292464325340.5,111231798890.66,757555422661.5599,0.0,0.0,1.0,0.034,4191860596542.9,CC1,2021.0,0.2136
753776279201.4,323755889437.8,520353836325.0,2463017321842.8,61899311127.6,821806950108.0,182836080595.8,150679948397.4,0.0,0.0,1.0,0.2136,3445038274461.0,CC1,2022.0,0.0814
583728503535.76,298196151243.83997,696629217536.76,3088346495335.3,61105056235.71999,1228586891183.96,195685604926.37997,445308955907.8,0.0,0.0,0.0,0.0814,3572406474604.0396,CC1,2023.0,0.0568
528881241679.55994,278737650056.06995,693089980546.44,1913637409032.0898,36203101309.11,1473893556161.8499,139734032518.47,301755476146.01996,0.0,0.0,0.0,0.0568,3211237491705.36,CC1,2024.0,0.0561
578681824952.6699,98658218712.33,0.0,189077879430.97998,18592621645.5,62421120982.259995,2397471134.68,40220627423.49,0.0,0.0,0.0,0.0645,681506131825.13,CC4,2016.0,0.0166
377295178579.19995,91332488652.29999,0.0,135606255357.29999,14810248635.0,54575799281.5,616810677.6999999,14966000000.0,0.0,0.0,0.0,0.0166,570207140206.2,CC4,2017.0,0.002
265142009926.58002,128791423794.88,0.0,112504326015.0,9076524023.94,54331495744.310005,487131830.78000003,14200767511.300001,0.0,0.0,0.0,0.002,420035711302.98,CC4,2018.0,0.0022
178876811016.15,111966614349.85,34125000.0,104801072057.5,4776755480.900001,55199686135.1,115487093.15,13720674167.85,0.0,0.0,0.0,0.0022,230625120876.15,CC4,2019.0,0.006
163191935797.38,91447603961.49,29295000.0,97217465782.5,8952523986.42,53538788554.02,906846796.8,13323773112.93,0.0,1.0,0.0,0.006,178793475382.62,CC4,2020.0,0.0125
136509548941.42,102268040794.9,28830000.0,91508328794.0,5874608622.14,56007508536.56,205464630.3,13112284650.82,0.0,0.0,0.0,0.0125,168630332295.36002,CC4,2021.0,0.0524
113355528161.4,94616043177.0,8602592280.0,84465938850.0,5142163009.8,56775814129.2,356073196.8,9389307726.6,0.0,0.0,0.0,0.0524,98236781218.2,CC4,2022.0,0.0297
106342891818.4,87254247463.09999,83251839204.0,81522146514.5,43062390995.28,55706519476.299995,1159837888.26,8971902195.619999,0.0,0.0,0.0,0.0297,347595456079.56,CC4,2023.0,0.0466
123640287449.43,85623011916.59999,86911872255.9,75644869931.25,41432576170.10999,55661131335.42,2418922027.35,2631177000.0,0.0,0.0,0.0,0.0466,770587064741.2499,CC4,2024.0,0.0263
3192937792.93,132562363888.12,971698282.3,259743273231.71,167952195.48,7405961467.24,123028914.30999999,112081469781.23999,0.0,1.0,1.0,0.1087,250602812817.03,CCI,2016.0,0.1107
9643443918.5,124514813945.2,938197367.0999999,263419293783.8,521766180.59999996,11516548258.599998,758252527.1999999,117850421979.5,0.0,0.0,0.0,0.1107,192466370026.0,CCI,2017.0,0.1079
7007983816.46,113599489768.89,966573548.96,262939888676.13,3655189988.15,19192658954.780003,0.0,112443399709.72,0.0,0.0,0.0,0.1079,211483753955.88,CCI,2018.0,0.1085
3006097933.8,105285371374.3,1127195607.2,255615148896.25,4272215966.2000003,21585008502.2,0.0,112390234068.45,0.0,0.0,0.0,0.1085,244848695203.45,CCI,2019.0,0.109
6150732237.72,96044113051.11,902157205.32,247662298937.97,4261943505.33,21251558034.0,0.0,108156293297.01,0.0,1.0,1.0,0.109,231242502244.32004,CCI,2020.0,0.11
6412831257.0199995,88715834286.62,426557249.68,242819652675.8,3665444160.2,21083788108.86,41668638.839999996,121686036000.0,0.0,1.0,1.0,0.11,169940552546.75998,CCI,2021.0,0.1172
8907971690.4,80267950202.4,1330074000.0,228023417889.6,3437133437.4,18505069399.2,171351084.0,19470000000.0,0.0,1.0,1.0,0.1172,169012554198.0,CCI,2022.0,0.0915
4331496453.139999,79576272732.23999,201602200.0,278292805046.12,8136618183.78,24022438489.679996,8946161.28,18821000000.0,0.0,0.0,0.0,0.0915,259895960107.51996,CCI,2023.0,0.095
4183308775.7099996,72513450719.12999,330714000.0,276041801308.07996,8216660472.839999,60396236573.45999,71398499.25,18496500000.0,0.0,0.0,0.0,0.095,236426226139.88998,CCI,2024.0,0.1222
8078198734.16,0.0,0.0,13491062727.289999,354914731.13,17418326674.41,0.0,0.0,0.0,0.0,0.0,0.0589,16202432458.97,CCIC,2016.0,0.0789
8890447919.5,0.0,0.0,520078929.99999994,1836820795.6,0.0,84785152.89999999,0.0,0.0,0.0,0.0,0.0789,35137339892.2,CCIC,2017.0,0.0474
8211639454.97,0.0,0.0,523517833.00000006,1014632169.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0474,14747994352.230001,CCIC,2018.0,0.0068
8781238620.050001,0.0,0.0,0.0,376862528.90000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,8269208875.200001,CCIC,2019.0,0.0184
7346981374.74,0.0,0.0,0.0,131300212.68,0.0,39806.55,0.0,0.0,1.0,0.0,0.0184,11984976593.73,CCIC,2020.0,0.0096
5722288110.24,0.0,0.0,0.0,104366827.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0096,6846192182.1,CCIC,2021.0,0.0073
5648426706.0,0.0,0.0,0.0,76952488.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,4845142449.6,CCIC,2022.0,0.0008
5483543182.839999,0.0,0.0,0.0,51141328.31999999,0.0,8223216.8,0.0,0.0,0.0,0.0,0.0008,2935297166.14,CCIC,2023.0,0.0023
4743653750.339999,0.0,0.0,0.0,27414298.2,0.0,177269.99999999997,0.0,0.0,0.0,0.0,0.0023,4897294170.629999,CCIC,2024.0,0.001
108299480432.22,19273992167.82,32186406073.0,121748292664.81999,0.0,205384576608.31,0.0,0.0,0.0,0.0,1.0,0.0075,28808734278.929996,CCL,2016.0,0.0139
83872453099.4,18246915432.199997,32241305512.499996,50717917264.0,0.0,205664876982.59998,0.0,0.0,0.0,0.0,0.0,0.0139,43691587915.5,CCL,2017.0,0.0275
66436315100.850006,18904832855.47,29702276258.030003,55191062497.82,326531942.36,198298375441.80002,0.0,0.0,0.0,0.0,0.0,0.0275,57432859292.37,CCL,2018.0,0.0701
102845178172.75,17857780062.2,25805743697.5,19131887216.0,204979791.25,193609955628.05002,0.0,0.0,0.0,0.0,0.0,0.0701,182542689801.55002,CCL,2019.0,0.0781
114044674071.51,16526263793.76,14702567154.03,28570141834.29,63318170.79,160888128905.7,0.0,6438600000.0,0.0,0.0,1.0,0.0781,292575903772.95,CCL,2020.0,0.1263
161932006499.9,14711431153.06,188537998.52,58776754810.32,1387936724.4,107638681689.78,1654386.3,446400000.0,0.0,0.0,1.0,0.1263,481747946859.9199,CCL,2021.0,0.1355
167243498956.19998,13587187852.199999,116676125.39999999,66996008018.399994,5404735108.8,46486917772.2,78592613.39999999,432000000.0,0.0,0.0,1.0,0.1355,512610522075.6,CCL,2022.0,0.0917
164890568233.37997,17402460575.18,36047672921.22,121433852617.21999,3017053350.7599998,58901948784.96,0.0,417600000.0,0.0,0.0,0.0,0.0917,246263096314.01996,CCL,2023.0,0.0872
156302847411.18,17448063155.55,35767803074.13,112062292328.48999,148103376.45,42045546574.28999,0.0,347700000.0,0.0,0.0,0.0,0.0872,124245633552.42,CCL,2024.0,0.0602
45311725173.299995,0.0,0.0,0.0,6621190657.24,8819411324.609999,2249342423.2,0.0,0.0,0.0,1.0,0.0298,207401926052.97,CCM,2016.0,0.1141
35655247864.6,0.0,0.0,37909719682.799995,9443024012.099998,4881196534.2,6541861005.4,0.0,0.0,0.0,0.0,0.1141,224088133256.4,CCM,2017.0,0.2704
41392238223.450005,0.0,0.0,41220817068.55,10291226104.54,5032582033.56,8568284673.96,0.0,0.0,0.0,0.0,0.2704,423120161872.87006,CCM,2018.0,0.1986
38801258243.15,0.0,15821865729.15,70159157817.45,8672444345.5,12513976693.4,6999769546.25,0.0,0.0,0.0,0.0,0.1986,581666118398.9501,CCM,2019.0,0.2456
28723327885.35,0.0,118779627.33,64269847602.45,12363665461.56,4632798805.74,2983839317.55,11340000000.0,0.0,0.0,1.0,0.2456,634399445807.8201,CCM,2020.0,0.2336
55596316720.22,0.0,651000000.0,37775360000.0,11058102399.22,8423573398.34,6869733017.9,0.0,0.0,0.0,1.0,0.2336,639420012747.1,CCM,2021.0,0.14670092267307358
35144522640.6,0.0,3630000000.0,88036800000.0,8331021795.0,8769769588.199999,5858151753.599999,24462000000.0,0.0,0.0,1.0,0.14670092267307358,527546770995.6,CCM,2022.0,0.132
58185814614.49999,0.0,3624999999.9999995,111961459999.99998,6881073228.219999,9299216590.74,13014869147.699999,23646600000.0,0.0,0.0,0.0,0.132,685161472340.1,CCM,2023.0,0.1516
49522473775.799995,0.0,3448499999.9999995,90693876458.90999,6407564996.429999,9891496662.119999,10637747676.539999,47178899999.99999,0.0,0.0,0.0,0.1516,560911459316.8799,CCM,2024.0,0.1097
5997534.72,0.0,0.0,10650000.0,437851388.15999997,454250900.0,0.0,3195000000.0,0.0,0.0,0.0,0.087,24781604959.47,CCP,2016.0,0.0865
7627652.199999999,0.0,0.0,7699999.999999999,435279150.59999996,283748182.2,0.0,4900000000.0,0.0,0.0,0.0,0.0865,30156700991.9,CCP,2017.0,0.0462
8578557.39,0.0,0.0,2680000.0,281245553.61,271587545.82,0.0,1005000000.0000001,0.0,0.0,0.0,0.0462,47437916281.740005,CCP,2018.0,0.0018
8951660.25,0.0,0.0,2600000.0,568880141.7,263480454.9,0.0,1950000000.0,0.0,0.0,0.0,0.0018,70659379698.05,CCP,2019.0,0.0117
6642823.95,0.0,0.0,1260000.0,112534992.99,1066253998.32,0.0,0.0,0.0,1.0,0.0,0.0117,62531824379.85,CCP,2020.0,0.0007
3732400.0,0.0,0.0,1240000.0,1050233559.52,193214545.68,38241657.04,0.0,0.0,1.0,1.0,0.0007,70374248784.36,CCP,2021.0,-0.1036
2759308.8,0.0,0.0,1200000.0,537141778.8,186981818.4,18000.0,0.0,0.0,1.0,1.0,-0.1036,42066254264.4,CCP,2022.0,-0.0772
3054481.26,0.0,0.0,1160000.0,354981928.64,180749091.11999997,2931064.8,0.0,0.0,0.0,0.0,-0.0772,135750852241.01999,CCP,2023.0,-0.0362
1619999.8499999999,0.0,0.0,865544999.9999999,340981956.05999994,0.0,3894190.4099999997,0.0,0.0,0.0,0.0,-0.0362,12581775235.02,CCP,2024.0,0.5772
484414001.10999995,0.0,699261960.0,75520551540.0,2309474012.29,13169080.0,13628339916.63,1185700000.0,0.0,1.0,0.0,0.025,36488968475.659996,CCR,2016.0,0.0292
473631475.09999996,0.0,689413200.0,68507599299.99999,1999600909.6,1882949090.3999999,108444817.6,1169000000.0,0.0,0.0,0.0,0.0292,62653805821.6,CCR,2017.0,0.0296
519574176.15000004,0.0,659866920.0,61900040400.0,2398056038.3900003,219963436.79000002,70662548.97,1118900000.0,0.0,0.0,0.0,0.0296,70894001003.99,CCR,2018.0,0.0578
682965869.3000001,0.0,705169400.0,53428050000.0,673053407.65,520619568.95,24500041.8,1085500000.0,0.0,0.0,0.0,0.0578,87022658830.90001,CCR,2019.0,0.0828
637722062.46,0.0,561519000.0,33886818000.0,524789362.44,0.0,63055050.660000004,737100000.0,0.0,1.0,0.0,0.0828,78612743481.93001,CCR,2020.0,0.0855
452156446.42,0.0,409014000.0,10775724000.0,268152966.7,139975145.06,76005174.42,725400000.0,0.0,1.0,1.0,0.0855,66677385145.799995,CCR,2021.0,0.1485
739640886.0,0.0,256860000.0,2610900000.0,167903868.6,278368908.59999996,59812946.4,702000000.0,0.0,1.0,1.0,0.1485,83351378334.0,CCR,2022.0,0.0504
680138782.3399999,0.0,113969999.99999999,7424907699.999999,844742252.8,889327794.14,212871061.76,678600000.0,0.0,0.0,0.0,0.0504,77739275026.9,CCR,2023.0,0.0508
415200020.72999996,0.0,56999999.99999999,6785222999.999999,297109040.09999996,1375816925.85,1401664259.28,666900000.0,0.0,0.0,0.0,0.0508,71196881710.82999,CCR,2024.0,0.0595
3363002293.79,0.0,1173127675.0,1633000000.0,2471151156.77,2534919992.08,198728077.70999998,26422531410.12,0.0,0.0,0.0,-0.0804,17664977411.96,CCS,2016.0,-0.108
1136471157.5,0.0,1156604750.0,1628316200.0,4100346124.7,2984598177.3999996,234336883.89999998,25493794932.199997,0.0,0.0,0.0,-0.108,13806280728.8,CCS,2017.0,-0.0593
14083615.74,0.0,1093635975.0,2011368408.0000002,4132301883.84,2696041862.26,162461067.35000002,24803537762.050003,0.0,0.0,0.0,-0.0593,9537001018.26,CCS,2018.0,0.0542
13663209.3,0.0,596497180.5,0.0,3387907506.1,2466520967.3,178556918.8,26542888073.65,0.0,0.0,0.0,0.0542,6746695447.7,CCS,2019.0,-0.055
13242802.86,0.0,578143421.1,991477824.12,166421100.51,13196298.78,178065732.6,28624149292.41,0.0,0.0,0.0,-0.055,3946876950.8700004,CCS,2020.0,0.0954
13032599.64,0.0,571756541.4,1030916980.88,36758638.74,0.0,140881116.96,27929118155.54,0.0,0.0,0.0,0.0954,4981404155.22,CCS,2021.0,0.0949
12612193.2,0.0,553312782.0,615995570.4,169765071.0,0.0,256292723.39999998,31116645196.8,0.0,0.0,0.0,0.0949,4328840427.6,CCS,2022.0,0.0926
1366097.7799999998,0.0,534869022.59999996,666204002.1999999,145442940.78,0.0,161819306.32,31272079160.539997,0.0,0.0,0.0,0.0926,4567156423.08,CCS,2023.0,0.1381
1137344.3699999999,0.0,525647142.9,1063190025.06,153789659.97,0.0,112574353.61999999,27563264281.14,0.0,0.0,0.0,0.1381,5398511358.059999,CCS,2024.0,0.1425
385504941.96999997,0.0,21300000.0,74526778127.98,2950901764.2799997,48368180869.68,976284498.1899999,3193048616.83,0.0,0.0,0.0,0.0039,67347828886.33,CCT,2016.0,-0.0483
441346068.09999996,0.0,94839500.0,74518625521.2,1849121833.3,49051956480.1,592623878.6999999,3148076101.1,0.0,0.0,0.0,-0.0483,69784805560.4,CCT,2017.0,0.0003
529347569.33000004,0.0,80724950.0,50768885887.16,1573344740.44,47540722764.78001,940728259.4300001,3013158553.9100003,0.0,0.0,0.0,0.0003,64364824212.7,CCT,2018.0,0.0004
468301858.05,0.0,78315250.0,47017145433.700005,1946537808.8,48480746726.1,3393076330.15,2923213522.4500003,0.0,0.0,0.0,0.0004,64216332935.950005,CCT,2019.0,0.0151
674607628.17,0.0,75905550.0,60902350632.9,2144941310.6100001,46190878301.61,926618902.65,2833268490.9900002,0.0,1.0,1.0,0.0151,76203669389.4,CCT,2020.0,0.0052
708938313.04,0.0,44640000.0,50142383208.74,2579233765.82,46036688158.94,1711010873.96,2788295975.2599998,0.0,1.0,1.0,0.0052,68123469138.740005,CCT,2021.0,0.01
594027775.8,0.0,45000000.0,44549309178.0,2133220450.8,44707038063.6,353155095.0,2698350943.7999997,0.0,1.0,1.0,0.01,70577199995.4,CCT,2022.0,0.0038
513808804.41999996,0.0,33059999.999999996,38503251607.7,1770203718.08,42781104080.079994,635073918.56,2608405912.3399997,0.0,0.0,0.0,0.0038,74150754084.56,CCT,2023.0,0.0243
527313155.42999995,0.0,41040000.0,38080264517.13,1513871769.4499998,44470695192.71999,522128287.79999995,2563433396.6099997,0.0,0.0,0.0,0.0243,80554861319.28,CCT,2024.0,0.0137
34042870082.109997,0.0,0.0,823877222.3399999,764074048.01,0.0,944140572.3399999,1675717478.73,24246903.279999997,0.0,0.0,0.1593,76393942272.31999,CCV,2016.0,0.198
41580131896.1,0.0,0.0,526775454.09999996,850004631.6999999,0.0,1089438799.3999999,1239000000.0,23905397.599999998,0.0,0.0,0.198,114936710480.9,CCV,2017.0,0.2829
