revenue_lag1,in_stock_lag1,invest_nav_lag1,long_receive_lag1,long_liability_lag1,other_long_asset_lag1,cwip_lag1,other_short_asset_lag1,long_invest_lag1,other_fund_lag1,gov_own_lag1,for_own_lag1,expense_lag1,company,year,revenue
26.60282261889338,62716608988.53999,0.0,0.0,2077673679.9999998,21765419131.8,3410270948.2599998,3783364419.16,108577382140.0,0.0,0.0,0.0,325496911522.78,ABT,2023.0,26.43903802124265
26.43903802124265,52221169933.13999,0.0,0.0,1772478269.9999998,16397431802.55,4304013043.32,803529687.9899999,106705358309.99998,0.0,0.0,0.0,276572755049.51996,ABT,2024.0,26.476108765106876
26.238894151734037,54076954809.64,0.0,1450936404.0,2534480734.96,923378262.4399999,118041857.97999999,1996391074.6499999,17591768131.94,0.0,1.0,1.0,214292959424.52,ACC,2016.0,26.363021032736572
26.363021032736572,41110045164.299995,0.0,1430500680.0,1221246259.1,1180386716.6,15272727.399999999,2521024629.8999996,15172061571.8,0.0,0.0,0.0,241549986790.0,ACC,2017.0,25.943923181437025
25.943923181437025,84408904111.24,0.0,1369193508.0,2725763277.3300004,1772005527.9,170344390.53,2342285605.55,16245969058.04,0.0,0.0,0.0,165728796111.02002,ACC,2018.0,26.233855990681757
26.233855990681757,97091996933.75,5579530041.8,1328322060.0,6206969201.55,1492824851.05,0.0,3028660512.15,17127752198.050001,0.0,0.0,0.0,222005632751.5,ACC,2019.0,26.42167439529429
26.42167439529429,49348076289.12,5407852194.36,1287450612.0,28778380599.15,2786910363.09,183894413.22,1109141610.57,16714144438.11,0.0,1.0,1.0,266070689461.71,ACC,2020.0,26.429090449892094
26.429090449892094,219649252153.9,5322013270.64,1866983634.74,25653396987.48,15341875734.44,0.0,1330340766.06,16448840558.14,0.0,0.0,1.0,246216649837.4,ACC,2021.0,26.078906389307416
26.078906389307416,322079118920.39996,0.0,153000000000.0,151683766648.19998,11029607154.0,0.0,494097817.79999995,43328610720.0,0.0,0.0,1.0,183598014347.4,ACC,2022.0,26.64349071572883
26.64349071572883,528953958609.22,0.0,57999999999.99999,6601897171.98,15148842181.859999,0.0,1371576872.3799999,41884323696.0,0.0,0.0,0.0,332339295584.2,ACC,2023.0,26.640563118953576
26.640563118953576,573708032206.7699,0.0,56999999999.99999,103995868017.06,14512493754.63,223789572511.55997,16350424345.439999,41162180184.0,0.0,0.0,0.0,316472262009.20996,ACC,2024.0,26.658194189856918
26.38625616242403,71343208738.19,0.0,0.0,0.0,79596687.81,0.0,87926400.0,0.0,0.0,0.0,0.0,280453000082.28,ACC224,2016.0,26.582170677062443
26.582170677062443,118909271708.5,0.0,0.0,0.0,87504902.1,0.0,1819636215.6,0.0,0.0,0.0,0.0,341796790617.8,ACC224,2017.0,26.54259957861846
26.54259957861846,78198504015.66,0.0,0.0,0.0,23222901.490000002,0.0,661394639.26,0.0,0.0,0.0,0.0,328504600346.83997,ACC224,2018.0,26.415647066445526
26.415647066445526,35887618282.75,0.0,0.0,0.0,20772755.900000002,0.0,1327426785.1000001,0.0,0.0,0.0,0.0,289432218584.6,ACC224,2019.0,26.338850530583343
26.338850530583343,33888969654.75,0.0,0.0,782019000.0,25704698.67,0.0,0.0,0.0,0.0,1.0,0.0,267691208706.18,ACC224,2020.0,26.410261393142687
26.410261393142687,55442837651.52,0.0,0.0,427614000.0,58781337.58,0.0,2231098735.7599998,0.0,0.0,1.0,0.0,288932997491.51996,ACC224,2021.0,26.090561796873466
26.090561796873466,22590320407.2,0.0,0.0,0.0,45995774.4,0.0,8841022.799999999,0.0,0.0,0.0,0.0,210507052215.6,ACC224,2022.0,26.32907687884632
26.32907687884632,33182085358.839996,0.0,0.0,0.0,30845376.72,0.0,2133146690.1799998,0.0,0.0,0.0,0.0,268015995379.63995,ACC224,2023.0,26.947962176283504
26.947962176283504,29398670250.749996,0.0,0.0,0.0,36019955.849999994,0.0,3989633765.8799996,0.0,0.0,0.0,0.0,500055123994.82996,ACC224,2024.0,26.868911956099552
25.915434301989933,21486981866.11,0.0,0.0,109056000.0,461614866.64,61155526.949999996,0.0,2769000000.0,0.0,1.0,1.0,163212677244.12997,ACE,2016.0,25.99562019387747
